date,Ticker,Cumulative Return
2023-12-26,TRENT,1.4423777378466336
2023-12-26,TRENT,1.4423777378466336
2023-12-27,TRENT,1.4621679374484016
2023-12-27,TRENT,1.4621679374484016
2023-12-28,TRENT,1.4695740857656274
2023-12-28,TRENT,1.4695740857656274
2023-12-29,TRENT,1.4836336263416072
2023-12-29,TRENT,1.4836336263416072
2024-01-01,TRENT,1.457967072993057
2024-01-01,TRENT,1.457967072993057
2024-01-02,TRENT,1.454616094410181
2024-01-02,TRENT,1.454616094410181
2024-01-03,TRENT,1.4852848331795463
2024-01-03,TRENT,1.4852848331795463
2024-01-04,TRENT,1.4898984993443756
2024-01-04,TRENT,1.4898984993443756
2024-01-05,TRENT,1.4887815064834171
2024-01-05,TRENT,1.4887815064834171
2024-01-08,TRENT,1.4785828760137945
2024-01-08,TRENT,1.4785828760137945
2024-01-09,TRENT,1.5130153950755205
2024-01-09,TRENT,1.5130153950755205
2024-01-10,TRENT,1.5412558884949756
2024-01-10,TRENT,1.5412558884949756
2024-01-11,TRENT,1.5423243164489362
2024-01-11,TRENT,1.5423243164489362
2024-01-12,TRENT,1.559977660142783
2024-01-12,TRENT,1.559977660142783
2024-01-15,TRENT,1.5508231751736217
2024-01-15,TRENT,1.5508231751736217
2024-01-16,TRENT,1.5376135204701102
2024-01-16,TRENT,1.5376135204701102
2024-01-17,TRENT,1.5287504249429382
2024-01-17,TRENT,1.5287504249429382
2024-01-18,TRENT,1.5306444563158683
2024-01-18,TRENT,1.5306444563158683
2024-01-19,TRENT,1.5589577970958208
2024-01-19,TRENT,1.5589577970958208
2024-01-20,TRENT,1.5504832208246344
2024-01-20,TRENT,1.5504832208246344
2024-01-23,TRENT,1.5366665047836456
2024-01-23,TRENT,1.5366665047836456
2024-01-24,TRENT,1.5651255402845925
2024-01-24,TRENT,1.5651255402845925
2024-01-25,TRENT,1.5695206643679298
2024-01-25,TRENT,1.5695206643679298
2024-01-29,TRENT,1.5766111407896675
2024-01-29,TRENT,1.5766111407896675
2024-01-30,TRENT,1.4836336263416074
2024-01-30,TRENT,1.4836336263416074
2024-01-31,TRENT,1.4991743965810325
2024-01-31,TRENT,1.4991743965810325
2024-02-01,TRENT,1.5068719343402477
2024-02-01,TRENT,1.5068719343402477
2024-02-02,TRENT,1.5181632752173297
2024-02-02,TRENT,1.5181632752173297
2024-02-05,TRENT,1.4701325821961067
2024-02-05,TRENT,1.4701325821961067
2024-02-06,TRENT,1.4739449273954655
2024-02-06,TRENT,1.4739449273954655
2024-02-07,TRENT,1.7519790199601784
2024-02-07,TRENT,1.7519790199601784
2024-02-08,TRENT,1.8658394444174657
2024-02-08,TRENT,1.8658394444174657
2024-02-09,TRENT,1.8258219610509465
2024-02-09,TRENT,1.8258219610509465
2024-02-12,TRENT,1.8464620465251829
2024-02-12,TRENT,1.8464620465251829
2024-02-13,TRENT,1.8703559807682988
2024-02-13,TRENT,1.8703559807682988
2024-02-14,TRENT,1.9042300033995456
2024-02-14,TRENT,1.9042300033995456
2024-02-15,TRENT,1.9196007964644768
2024-02-15,TRENT,1.9196007964644768
2024-02-16,TRENT,1.954543247049684
2024-02-16,TRENT,1.954543247049684
2024-02-19,TRENT,1.965494633577779
2024-02-19,TRENT,1.965494633577779
2024-02-20,TRENT,1.9551745908406608
2024-02-20,TRENT,1.9551745908406608
2024-02-21,TRENT,1.8914817153125174
2024-02-21,TRENT,1.8914817153125174
2024-02-22,TRENT,1.9202564227089527
2024-02-22,TRENT,1.9202564227089527
2024-02-23,TRENT,1.8871351561361782
2024-02-23,TRENT,1.8871351561361782
2024-02-26,TRENT,1.8671264144529183
2024-02-26,TRENT,1.8671264144529183
2024-02-27,TRENT,1.912243213054249
2024-02-27,TRENT,1.912243213054249
2024-02-28,TRENT,1.9060754698654774
2024-02-28,TRENT,1.9060754698654774
2024-02-29,TRENT,1.88519255985625
2024-02-29,TRENT,1.88519255985625
2024-03-01,TRENT,1.8946384342674003
2024-03-01,TRENT,1.8946384342674003
2024-03-02,TRENT,1.8986936040017501
2024-03-02,TRENT,1.8986936040017501
2024-03-04,TRENT,1.903647224515567
2024-03-04,TRENT,1.903647224515567
2024-03-05,TRENT,1.8708659122917797
2024-03-05,TRENT,1.8708659122917797
2024-03-06,TRENT,1.8804331989704257
2024-03-06,TRENT,1.8804331989704257
2024-03-07,TRENT,1.9193822543829844
2024-03-07,TRENT,1.9193822543829844
2024-03-11,TRENT,1.944878830557041
2024-03-11,TRENT,1.944878830557041
2024-03-12,TRENT,1.946772861929971
2024-03-12,TRENT,1.946772861929971
2024-03-13,TRENT,1.9154242144626308
2024-03-13,TRENT,1.9154242144626308
2024-03-14,TRENT,1.981982419503668
2024-03-14,TRENT,1.981982419503668
2024-03-15,TRENT,1.973629255499977
2024-03-15,TRENT,1.973629255499977
2024-03-18,TRENT,1.9771016463503484
2024-03-18,TRENT,1.9771016463503484
2024-03-19,TRENT,1.9210577436744218
2024-03-19,TRENT,1.9210577436744218
2024-03-20,TRENT,1.9256228449322532
2024-03-20,TRENT,1.9256228449322532
2024-03-21,TRENT,1.9434947307075916
2024-03-21,TRENT,1.9434947307075916
2024-03-22,TRENT,1.9176339177310484
2024-03-22,TRENT,1.9176339177310484
2024-03-26,TRENT,1.8851682774027496
2024-03-26,TRENT,1.8851682774027496
2024-03-27,TRENT,1.8819872759943672
2024-03-27,TRENT,1.8819872759943672
2024-03-28,TRENT,1.9173425282890593
2024-03-28,TRENT,1.9173425282890593
2024-04-01,TRENT,1.887620805206159
2024-04-01,TRENT,1.887620805206159
2024-04-02,TRENT,1.8900976154630673
2024-04-02,TRENT,1.8900976154630673
2024-04-03,TRENT,1.905128454179011
2024-04-03,TRENT,1.905128454179011
2024-04-04,TRENT,1.9441503569520673
2024-04-04,TRENT,1.9441503569520673
2024-04-05,TRENT,1.909863532611336
2024-04-05,TRENT,1.909863532611336
2024-04-08,TRENT,1.9094992958088495
2024-04-08,TRENT,1.9094992958088495
2024-04-09,TRENT,1.8951726482443796
2024-04-09,TRENT,1.8951726482443796
2024-04-10,TRENT,1.952867757758245
2024-04-10,TRENT,1.952867757758245
2024-04-12,TRENT,1.968748482346657
2024-04-12,TRENT,1.968748482346657
2024-04-15,TRENT,1.927638288572678
2024-04-15,TRENT,1.927638288572678
2024-04-16,TRENT,1.9368656209023365
2024-04-16,TRENT,1.9368656209023365
2024-04-18,TRENT,1.9848963139235596
2024-04-18,TRENT,1.9848963139235596
2024-04-19,TRENT,2.0197901996017684
2024-04-19,TRENT,2.0197901996017684
2024-04-22,TRENT,2.0244767131270955
2024-04-22,TRENT,2.0244767131270955
2024-04-23,TRENT,2.0194745277062807
2024-04-23,TRENT,2.0194745277062807
2024-04-24,TRENT,2.0502889611966406
2024-04-24,TRENT,2.0502889611966406
2024-04-25,TRENT,2.099533776892818
2024-04-25,TRENT,2.099533776892818
2024-04-26,TRENT,2.0906463989121473
2024-04-26,TRENT,2.0906463989121473
2024-04-29,TRENT,2.095138652809481
2024-04-29,TRENT,2.095138652809481
2024-04-30,TRENT,2.1416638337137597
2024-04-30,TRENT,2.1416638337137597
2024-05-02,TRENT,2.2566655334855046
2024-05-02,TRENT,2.2566655334855046
2024-05-03,TRENT,2.1969064154242153
2024-05-03,TRENT,2.1969064154242153
2024-05-06,TRENT,2.189815939002478
2024-05-06,TRENT,2.189815939002478
2024-05-07,TRENT,2.1873391287455695
2024-05-07,TRENT,2.1873391287455695
2024-05-08,TRENT,2.184740906221166
2024-05-08,TRENT,2.184740906221166
2024-05-09,TRENT,2.140716818027294
2024-05-09,TRENT,2.140716818027294
2024-05-10,TRENT,2.171531251517654
2024-05-10,TRENT,2.171531251517654
2024-05-13,TRENT,2.1687630518187566
2024-05-13,TRENT,2.1687630518187566
2024-05-14,TRENT,2.205016754892916
2024-05-14,TRENT,2.205016754892916
2024-05-15,TRENT,2.1985333398086557
2024-05-15,TRENT,2.1985333398086557
2024-05-16,TRENT,2.2323587975329042
2024-05-16,TRENT,2.2323587975329042
2024-05-17,TRENT,2.2507648972852237
2024-05-17,TRENT,2.2507648972852237
2024-05-18,TRENT,2.2548686319265716
2024-05-18,TRENT,2.2548686319265716
2024-05-21,TRENT,2.266669904327135
2024-05-21,TRENT,2.266669904327135
2024-05-22,TRENT,2.2567869457530008
2024-05-22,TRENT,2.2567869457530008
2024-05-23,TRENT,2.2818464377640737
2024-05-23,TRENT,2.2818464377640737
2024-05-24,TRENT,2.2900296245932705
2024-05-24,TRENT,2.2900296245932705
2024-05-27,TRENT,2.2738089456558708
2024-05-27,TRENT,2.2738089456558708
2024-05-28,TRENT,2.2417075421300585
2024-05-28,TRENT,2.2417075421300585
2024-05-29,TRENT,2.2689767374095497
2024-05-29,TRENT,2.2689767374095497
2024-05-30,TRENT,2.258923801660922
2024-05-30,TRENT,2.258923801660922
2024-05-31,TRENT,2.214146957408578
2024-05-31,TRENT,2.214146957408578
2024-06-03,TRENT,2.2641930940702264
2024-06-03,TRENT,2.2641930940702264
2024-06-04,TRENT,2.2039483269389555
2024-06-04,TRENT,2.2039483269389555
2024-06-05,TRENT,2.3815259093778853
2024-06-05,TRENT,2.3815259093778853
2024-06-06,TRENT,2.3692147054538406
2024-06-06,TRENT,2.3692147054538406
2024-06-07,TRENT,2.411053372832793
2024-06-07,TRENT,2.411053372832793
2024-06-10,TRENT,2.413408770822205
2024-06-10,TRENT,2.413408770822205
2024-06-11,TRENT,2.382885726773835
2024-06-11,TRENT,2.382885726773835
2024-06-12,TRENT,2.4418678063231525
2024-06-12,TRENT,2.4418678063231525
2024-06-13,TRENT,2.439828080229228
2024-06-13,TRENT,2.439828080229228
2024-06-14,TRENT,2.5474964790442445
2024-06-14,TRENT,2.5474964790442445
2024-06-18,TRENT,2.601913457335731
2024-06-18,TRENT,2.601913457335731
2024-06-19,TRENT,2.6015249380797454
2024-06-19,TRENT,2.6015249380797454
2024-06-20,TRENT,2.591981933854598
2024-06-20,TRENT,2.591981933854598
2024-06-21,TRENT,2.557597979699871
2024-06-21,TRENT,2.557597979699871
2024-06-24,TRENT,2.6204409693555455
2024-06-24,TRENT,2.6204409693555455
2024-06-25,TRENT,2.592783254820069
2024-06-25,TRENT,2.592783254820069
2024-06-26,TRENT,2.6049244815696198
2024-06-26,TRENT,2.6049244815696198
2024-06-27,TRENT,2.588023893934245
2024-06-27,TRENT,2.588023893934245
2024-06-28,TRENT,2.6612840561410347
2024-06-28,TRENT,2.6612840561410347
2024-07-01,TRENT,2.678670292846391
2024-07-01,TRENT,2.678670292846391
2024-07-02,TRENT,2.688504686513527
2024-07-02,TRENT,2.688504686513527
2024-07-03,TRENT,2.6682045553882783
2024-07-03,TRENT,2.6682045553882783
2024-07-04,TRENT,2.7183963867709213
2024-07-04,TRENT,2.7183963867709213
2024-07-05,TRENT,2.729299208392018
2024-07-05,TRENT,2.729299208392018
2024-07-08,TRENT,2.716842309746979
2024-07-08,TRENT,2.716842309746979
2024-07-09,TRENT,2.7161624010490044
2024-07-09,TRENT,2.7161624010490044
2024-07-10,TRENT,2.7040940216599507
2024-07-10,TRENT,2.7040940216599507
2024-07-11,TRENT,2.736753921616242
2024-07-11,TRENT,2.736753921616242
2024-07-12,TRENT,2.7445243067359546
2024-07-12,TRENT,2.7445243067359546
2024-07-15,TRENT,2.756325579136518
2024-07-15,TRENT,2.756325579136518
2024-07-16,TRENT,2.742605992909526
2024-07-16,TRENT,2.742605992909526
2024-07-18,TRENT,2.5780680879996134
2024-07-18,TRENT,2.5780680879996134
2024-07-19,TRENT,2.509033072701668
2024-07-19,TRENT,2.509033072701668
2024-07-22,TRENT,2.5303287844203792
2024-07-22,TRENT,2.5303287844203792
2024-07-23,TRENT,2.5563595745714163
2024-07-23,TRENT,2.5563595745714163
2024-07-24,TRENT,2.567553785634502
2024-07-24,TRENT,2.567553785634502
2024-07-25,TRENT,2.578772279151087
2024-07-25,TRENT,2.578772279151087
2024-07-26,TRENT,2.6192754115875885
2024-07-26,TRENT,2.6192754115875885
2024-07-29,TRENT,2.6795201787188594
2024-07-29,TRENT,2.6795201787188594
2024-07-30,TRENT,2.729590597834007
2024-07-30,TRENT,2.729590597834007
2024-07-31,TRENT,2.835704919625081
2024-07-31,TRENT,2.835704919625081
2024-08-01,TRENT,2.8025836530523067
2024-08-01,TRENT,2.8025836530523067
2024-08-02,TRENT,2.6896459618279853
2024-08-02,TRENT,2.6896459618279853
2024-08-05,TRENT,2.5967170122869234
2024-08-05,TRENT,2.5967170122869234
2024-08-06,TRENT,2.5354280996551912
2024-08-06,TRENT,2.5354280996551912
2024-08-07,TRENT,2.6576902530231674
2024-08-07,TRENT,2.6576902530231674
2024-08-08,TRENT,2.7410519158855835
2024-08-08,TRENT,2.7410519158855835
2024-08-09,TRENT,3.047617891311741
2024-08-09,TRENT,3.047617891311741
2024-08-12,TRENT,3.0995823417998185
2024-08-12,TRENT,3.0995823417998185
2024-08-13,TRENT,3.09926666990433
2024-08-13,TRENT,3.09926666990433
2024-08-14,TRENT,3.126778689718812
2024-08-14,TRENT,3.126778689718812
2024-08-16,TRENT,3.1578845126511608
2024-08-16,TRENT,3.1578845126511608
2024-08-19,TRENT,3.248943713272792
2024-08-19,TRENT,3.248943713272792
2024-08-20,TRENT,3.2994512165509233
2024-08-20,TRENT,3.2994512165509233
2024-08-21,TRENT,3.2942547715021155
2024-08-21,TRENT,3.2942547715021155
2024-08-22,TRENT,3.3945898693604035
2024-08-22,TRENT,3.3945898693604035
2024-08-23,TRENT,3.374653975037641
2024-08-23,TRENT,3.374653975037641
2024-08-26,TRENT,3.3634111990675573
2024-08-26,TRENT,3.3634111990675573
2024-08-27,TRENT,3.336360545869558
2024-08-27,TRENT,3.336360545869558
2024-08-28,TRENT,3.5171191297168707
2024-08-28,TRENT,3.5171191297168707
2024-08-29,TRENT,3.4824195036666543
2024-08-29,TRENT,3.4824195036666543
2024-08-30,TRENT,3.4766402797338682
2024-08-30,TRENT,3.4766402797338682
2024-09-02,TRENT,3.471516682045558
2024-09-02,TRENT,3.471516682045558
2024-09-03,TRENT,3.420329270069452
2024-09-03,TRENT,3.420329270069452
2024-09-04,TRENT,3.467485794764707
2024-09-04,TRENT,3.467485794764707
2024-09-05,TRENT,3.4809625564567086
2024-09-05,TRENT,3.4809625564567086
2024-09-06,TRENT,3.4498324510708605
2024-09-06,TRENT,3.4498324510708605
2024-09-09,TRENT,3.465907435287266
2024-09-09,TRENT,3.465907435287266
2024-09-10,TRENT,3.4665387790782423
2024-09-10,TRENT,3.4665387790782423
2024-09-11,TRENT,3.4718323539410467
2024-09-11,TRENT,3.4718323539410467
2024-09-12,TRENT,3.5017726191054392
2024-09-12,TRENT,3.5017726191054392
2024-09-13,TRENT,3.5127725705405317
2024-09-13,TRENT,3.5127725705405317
2024-09-16,TRENT,3.554368413384493
2024-09-16,TRENT,3.554368413384493
2024-09-17,TRENT,3.5954786071584715
2024-09-17,TRENT,3.5954786071584715
2024-09-18,TRENT,3.5627215773881837
2024-09-18,TRENT,3.5627215773881837
2024-09-19,TRENT,3.5579379340488604
2024-09-19,TRENT,3.5579379340488604
2024-09-20,TRENT,3.625443154776363
2024-09-20,TRENT,3.625443154776363
2024-09-23,TRENT,3.702321402554518
2024-09-23,TRENT,3.702321402554518
2024-09-24,TRENT,3.701301539507556
2024-09-24,TRENT,3.701301539507556
2024-09-25,TRENT,3.6981691030061716
2024-09-25,TRENT,3.6981691030061716
2024-09-26,TRENT,3.8101112136370303
2024-09-26,TRENT,3.8101112136370303
2024-09-27,TRENT,3.8044291195182405
2024-09-27,TRENT,3.8044291195182405
2024-09-30,TRENT,3.678621727939395
2024-09-30,TRENT,3.678621727939395
2024-10-01,TRENT,3.6971006750522113
2024-10-01,TRENT,3.6971006750522113
2024-10-03,TRENT,3.6364916711184536
2024-10-03,TRENT,3.6364916711184536
2024-10-04,TRENT,3.5711233062988725
2024-10-04,TRENT,3.5711233062988725
2024-10-07,TRENT,3.617842746831144
2024-10-07,TRENT,3.617842746831144
2024-10-08,TRENT,3.9055655383419983
2024-10-08,TRENT,3.9055655383419983
2024-10-09,TRENT,3.992448156961784
2024-10-09,TRENT,3.992448156961784
2024-10-10,TRENT,3.899203535525234
2024-10-10,TRENT,3.899203535525234
2024-10-11,TRENT,3.9992958088485313
2024-10-11,TRENT,3.9992958088485313
2024-10-14,TRENT,3.978364333932306
2024-10-14,TRENT,3.978364333932306
2024-10-15,TRENT,3.9455344568015205
2024-10-15,TRENT,3.9455344568015205
2024-10-16,TRENT,3.790879510465743
2024-10-16,TRENT,3.790879510465743
2024-10-17,TRENT,3.7490408430867905
2024-10-17,TRENT,3.7490408430867905
2024-10-18,TRENT,3.772546258073921
2024-10-18,TRENT,3.772546258073921
2024-10-21,TRENT,3.6941139332718227
2024-10-21,TRENT,3.6941139332718227
2024-10-22,TRENT,3.641081054829785
2024-10-22,TRENT,3.641081054829785
2024-10-23,TRENT,3.6478558593560346
2024-10-23,TRENT,3.6478558593560346
2024-10-24,TRENT,3.636540236025453
2024-10-24,TRENT,3.636540236025453
2024-10-25,TRENT,3.575081346219227
2024-10-25,TRENT,3.575081346219227
2024-10-28,TRENT,3.54905055606819
2024-10-28,TRENT,3.54905055606819
2024-10-29,TRENT,3.598805303287849
2024-10-29,TRENT,3.598805303287849
2024-10-30,TRENT,3.522145597591185
2024-10-30,TRENT,3.522145597591185
2024-10-31,TRENT,3.4618765480064155
2024-10-31,TRENT,3.4618765480064155
2024-11-01,TRENT,3.471905201301544
2024-11-01,TRENT,3.471905201301544
2024-11-04,TRENT,3.430503618085576
2024-11-04,TRENT,3.430503618085576
2024-11-05,TRENT,3.3841726968092902
2024-11-05,TRENT,3.3841726968092902
2024-11-06,TRENT,3.3779078238065217
2024-11-06,TRENT,3.3779078238065217
2024-11-07,TRENT,3.159390024768107
2024-11-07,TRENT,3.159390024768107
2024-11-08,TRENT,3.059079209363318
2024-11-08,TRENT,3.059079209363318
2024-11-11,TRENT,3.1473459278325517
2024-11-11,TRENT,3.1473459278325517
2024-11-12,TRENT,3.1705842358311926
2024-11-12,TRENT,3.1705842358311926
2024-11-13,TRENT,3.155869069010737
2024-11-13,TRENT,3.155869069010737
2024-11-14,TRENT,3.1387499392938705
2024-11-14,TRENT,3.1387499392938705
2024-11-18,TRENT,3.0603904618522693
2024-11-18,TRENT,3.0603904618522693
2024-11-19,TRENT,3.119736778204074
2024-11-19,TRENT,3.119736778204074
2024-11-21,TRENT,3.1375115341654163
2024-11-21,TRENT,3.1375115341654163
2024-11-22,TRENT,3.2309261327764602
2024-11-22,TRENT,3.2309261327764602
2023-10-03,BEL,
2023-10-03,BEL,1.0
2023-10-04,BEL,0.9974856321839081
2023-10-04,BEL,0.9974856321839081
2023-10-05,BEL,0.9982040229885057
2023-10-05,BEL,0.9982040229885057
2023-10-06,BEL,0.9985632183908048
2023-10-06,BEL,0.9985632183908048
2023-10-09,BEL,0.9752155172413794
2023-10-09,BEL,0.9752155172413794
2023-10-10,BEL,1.0053879310344829
2023-10-10,BEL,1.0053879310344829
2023-10-11,BEL,0.9895833333333335
2023-10-11,BEL,0.9895833333333335
2023-10-12,BEL,0.9928160919540231
2023-10-12,BEL,0.9928160919540231
2023-10-13,BEL,0.9874281609195403
2023-10-13,BEL,0.9874281609195403
2023-10-16,BEL,0.9870689655172417
2023-10-16,BEL,0.9870689655172417
2023-10-17,BEL,0.9953304597701151
2023-10-17,BEL,0.9953304597701151
2023-10-18,BEL,0.9845545977011496
2023-10-18,BEL,0.9845545977011496
2023-10-19,BEL,0.9841954022988506
2023-10-19,BEL,0.9841954022988506
2023-10-20,BEL,0.9640804597701149
2023-10-20,BEL,0.9640804597701149
2023-10-23,BEL,0.9533045977011494
2023-10-23,BEL,0.9533045977011494
2023-10-25,BEL,0.942528735632184
2023-10-25,BEL,0.942528735632184
2023-10-26,BEL,0.9256465517241381
2023-10-26,BEL,0.9256465517241381
2023-10-27,BEL,0.9497126436781611
2023-10-27,BEL,0.9497126436781611
2023-10-30,BEL,0.9479166666666669
2023-10-30,BEL,0.9479166666666669
2023-10-31,BEL,0.9572557471264369
2023-10-31,BEL,0.9572557471264369
2023-11-01,BEL,0.9511494252873565
2023-11-01,BEL,0.9511494252873565
2023-11-02,BEL,0.9680316091954025
2023-11-02,BEL,0.9680316091954025
2023-11-03,BEL,0.9766522988505748
2023-11-03,BEL,0.9766522988505748
2023-11-06,BEL,0.9888649425287358
2023-11-06,BEL,0.9888649425287358
2023-11-07,BEL,0.9917385057471267
2023-11-07,BEL,0.9917385057471267
2023-11-08,BEL,1.0086206896551728
2023-11-08,BEL,1.0086206896551728
2023-11-09,BEL,0.9910201149425291
2023-11-09,BEL,0.9910201149425291
2023-11-10,BEL,0.9971264367816097
2023-11-10,BEL,0.9971264367816097
2023-11-12,BEL,1.0028735632183912
2023-11-12,BEL,1.0028735632183912
2023-11-13,BEL,1.0301724137931039
2023-11-13,BEL,1.0301724137931039
2023-11-15,BEL,1.027658045977012
2023-11-15,BEL,1.027658045977012
2023-11-16,BEL,1.0244252873563222
2023-11-16,BEL,1.0244252873563222
2023-11-17,BEL,1.0495689655172418
2023-11-17,BEL,1.0495689655172418
2023-11-20,BEL,1.0334051724137934
2023-11-20,BEL,1.0334051724137934
2023-11-21,BEL,1.0262212643678164
2023-11-21,BEL,1.0262212643678164
2023-11-22,BEL,1.0190373563218393
2023-11-22,BEL,1.0190373563218393
2023-11-23,BEL,1.0010775862068968
2023-11-23,BEL,1.0010775862068968
2023-11-24,BEL,1.0082614942528736
2023-11-24,BEL,1.0082614942528736
2023-11-28,BEL,1.0150862068965518
2023-11-28,BEL,1.0150862068965518
2023-11-29,BEL,1.0129310344827587
2023-11-29,BEL,1.0129310344827587
2023-11-30,BEL,1.048132183908046
2023-11-30,BEL,1.048132183908046
2023-12-01,BEL,1.0592672413793103
2023-12-01,BEL,1.0592672413793103
2023-12-04,BEL,1.1030890804597702
2023-12-04,BEL,1.1030890804597702
2023-12-05,BEL,1.0919540229885056
2023-12-05,BEL,1.0919540229885056
2023-12-06,BEL,1.12176724137931
2023-12-06,BEL,1.12176724137931
2023-12-07,BEL,1.1519396551724135
2023-12-07,BEL,1.1519396551724135
2023-12-08,BEL,1.1404454022988504
2023-12-08,BEL,1.1404454022988504
2023-12-11,BEL,1.158405172413793
2023-12-11,BEL,1.158405172413793
2023-12-12,BEL,1.1551724137931034
2023-12-12,BEL,1.1551724137931034
2023-12-13,BEL,1.169899425287356
2023-12-13,BEL,1.169899425287356
2023-12-14,BEL,1.1781609195402296
2023-12-14,BEL,1.1781609195402296
2023-12-15,BEL,1.2144396551724135
2023-12-15,BEL,1.2144396551724135
2023-12-18,BEL,1.2406609195402294
2023-12-18,BEL,1.2406609195402294
2023-12-19,BEL,1.2431752873563215
2023-12-19,BEL,1.2431752873563215
2023-12-20,BEL,1.2015086206896548
2023-12-20,BEL,1.2015086206896548
2023-12-21,BEL,1.2259339080459766
2023-12-21,BEL,1.2259339080459766
2023-12-22,BEL,1.255747126436781
